cross-check OK against common/rule30.simulate_seed

=== w=16: 18 pairs with same centre trace (400 steps) and r differing on the zero set ===
  0b11011101111010101 vs 0b1101111010111110101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11011101111010101 vs 0b11111010111110101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b111101111010101 vs 0b101111010111110101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b111101111010101 vs 0b10101111010111110101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b111101111010101 vs 0b1101111010111110101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b111101111010101 vs 0b11111010111110101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1011000001011000101 vs 0b1000010001011000101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1011000001011000101 vs 0b11000010001011000101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11011000001011000101 vs 0b1000010001011000101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11011000001011000101 vs 0b11000010001011000101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b111000001011000101 vs 0b1000010001011000101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b111000001011000101 vs 0b11000010001011000101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11100100111000100101 vs 0b10010110111000110101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11101000101100100101 vs 0b11101111001001100101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10001111011001100101 vs 0b10001001101000100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11110100010000010101 vs 0b1011100110010001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11110100010000010101 vs 0b11011100110010001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11110100010000010101 vs 0b111100110010001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10000110110000010101 vs 0b11110101111101010101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11101000011100010101 vs 0b11111100111100010101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b100100110001010101 vs 0b100000000001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b100100110001010101 vs 0b10100000000001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b100100110001010101 vs 0b1010100000000001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b100100110001010101 vs 0b11010100000000001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b100100110001010101 vs 0b110100000000001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b100100110001010101 vs 0b1100000000001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b100100110001010101 vs 0b1011110110010100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b100100110001010101 vs 0b11011110110010100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b100100110001010101 vs 0b111110110010100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10100100110001010101 vs 0b100000000001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10100100110001010101 vs 0b10100000000001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10100100110001010101 vs 0b1010100000000001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10100100110001010101 vs 0b11010100000000001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10100100110001010101 vs 0b110100000000001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10100100110001010101 vs 0b1100000000001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10100100110001010101 vs 0b1011110110010100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10100100110001010101 vs 0b11011110110010100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10100100110001010101 vs 0b111110110010100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1100100110001010101 vs 0b100000000001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1100100110001010101 vs 0b10100000000001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1100100110001010101 vs 0b1010100000000001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1100100110001010101 vs 0b11010100000000001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1100100110001010101 vs 0b110100000000001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1100100110001010101 vs 0b1100000000001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1100100110001010101 vs 0b1011110110010100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1100100110001010101 vs 0b11011110110010100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1100100110001010101 vs 0b111110110010100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1000100100101010101 vs 0b1011100111111010101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1000100100101010101 vs 0b11011100111111010101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1000100100101010101 vs 0b111100111111010101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11000100100101010101 vs 0b1011100111111010101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11000100100101010101 vs 0b11011100111111010101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11000100100101010101 vs 0b111100111111010101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10111000001101010101 vs 0b1011110011000110101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10111000001101010101 vs 0b11011110011000110101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10111000001101010101 vs 0b111110011000110101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1111000001101010101 vs 0b1011110011000110101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1111000001101010101 vs 0b11011110011000110101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1111000001101010101 vs 0b111110011000110101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b100111011011010101 vs 0b11100000110111110101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10100111011011010101 vs 0b11100000110111110101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1100111011011010101 vs 0b11100000110111110101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11100110111100110101 vs 0b11111100100101100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b100000010110101 vs 0b10111110011110100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b100000010110101 vs 0b1111110011110100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10100000010110101 vs 0b10111110011110100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10100000010110101 vs 0b1111110011110100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010100000010110101 vs 0b10111110011110100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010100000010110101 vs 0b1111110011110100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010100000010110101 vs 0b10111110011110100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010100000010110101 vs 0b1111110011110100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b110100000010110101 vs 0b10111110011110100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b110100000010110101 vs 0b1111110011110100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1100000010110101 vs 0b10111110011110100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1100000010110101 vs 0b1111110011110100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10010110010010110101 vs 0b10111101110011001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10010110010010110101 vs 0b1111101110011001101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10011100101010110101 vs 0b10110010010010111101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10011100101010110101 vs 0b1110010010010111101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10111110100001110101 vs 0b100100011100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10111110100001110101 vs 0b10100100011100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10111110100001110101 vs 0b1010100100011100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10111110100001110101 vs 0b11010100100011100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10111110100001110101 vs 0b110100100011100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10111110100001110101 vs 0b1100100011100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1111110100001110101 vs 0b100100011100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1111110100001110101 vs 0b10100100011100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1111110100001110101 vs 0b1010100100011100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1111110100001110101 vs 0b11010100100011100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1111110100001110101 vs 0b110100100011100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1111110100001110101 vs 0b1100100011100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b100100011100011 vs 0b10000011100011100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10100100011100011 vs 0b10000011100011100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010100100011100011 vs 0b10000011100011100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010100100011100011 vs 0b10000011100011100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b110100100011100011 vs 0b10000011100011100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1100100011100011 vs 0b10000011100011100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11101000000010001101 vs 0b11111011011101111101: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b100110100001011101 vs 0b11110001101111000011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10100110100001011101 vs 0b11110001101111000011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1100110100001011101 vs 0b11110001101111000011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1000100010100000011 vs 0b10110100110100000011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1000100010100000011 vs 0b1110100110100000011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11000100010100000011 vs 0b10110100110100000011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11000100010100000011 vs 0b1110100110100000011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b101100000101000011 vs 0b11111101010101000011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10101100000101000011 vs 0b11111101010101000011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1101100000101000011 vs 0b11111101010101000011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11100000101000011 vs 0b11111101010101000011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10111110100100011 vs 0b10001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10111110100100011 vs 0b1010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10111110100100011 vs 0b101010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10111110100100011 vs 0b10101010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10111110100100011 vs 0b1101010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10111110100100011 vs 0b11010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10111110100100011 vs 0b110001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010111110100100011 vs 0b10001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010111110100100011 vs 0b1010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010111110100100011 vs 0b101010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010111110100100011 vs 0b10101010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010111110100100011 vs 0b1101010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010111110100100011 vs 0b11010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1010111110100100011 vs 0b110001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010111110100100011 vs 0b10001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010111110100100011 vs 0b1010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010111110100100011 vs 0b101010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010111110100100011 vs 0b10101010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010111110100100011 vs 0b1101010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010111110100100011 vs 0b11010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11010111110100100011 vs 0b110001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b110111110100100011 vs 0b10001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b110111110100100011 vs 0b1010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b110111110100100011 vs 0b101010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b110111110100100011 vs 0b10101010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b110111110100100011 vs 0b1101010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b110111110100100011 vs 0b11010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b110111110100100011 vs 0b110001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1111110100100011 vs 0b10001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1111110100100011 vs 0b1010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1111110100100011 vs 0b101010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1111110100100011 vs 0b10101010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1111110100100011 vs 0b1101010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1111110100100011 vs 0b11010001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1111110100100011 vs 0b110001100100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10011010001110100011 vs 0b11101100011110100011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11100101101000010011 vs 0b11111110101111110011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10110010010010010011 vs 0b11101000111110010011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1110010010010010011 vs 0b11101000111110010011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b101111110001010011 vs 0b1011111101100110011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b101111110001010011 vs 0b11011111101100110011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b101111110001010011 vs 0b111111101100110011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10101111110001010011 vs 0b1011111101100110011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10101111110001010011 vs 0b11011111101100110011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b10101111110001010011 vs 0b111111101100110011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1101111110001010011 vs 0b1011111101100110011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1101111110001010011 vs 0b11011111101100110011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b1101111110001010011 vs 0b111111101100110011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11111110001010011 vs 0b1011111101100110011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11111110001010011 vs 0b11011111101100110011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b11111110001010011 vs 0b111111101100110011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b100011101111010011 vs 0b100001100100110011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b100011101111010011 vs 0b10100001100100110011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
  0b100011101111010011 vs 0b1100001100100110011: agree to 400/400; centre traces first differ at t=400 (horizon 40000); r|Z disagreements in [0,400): 1, last at t=399; defect-identity violations: 0
